metric,seed_or_cluster,old_rgbd,new_rgb,absolute_change,relative_change,source_old,source_new,note
paired.difference,1,-0.0013,-0.005,-0.0037,2.846154,results/e5/reading_1.json,/home/asmr/workspace/habitvla2/results/rgb_only_full_rerun_20260828/05_paired_replay/PAIRED_REPLAY_SUMMARY.json,
paired.ci_lower,1,-0.0058,-0.0095,-0.0037,0.637931,results/e5/reading_1.json,/home/asmr/workspace/habitvla2/results/rgb_only_full_rerun_20260828/05_paired_replay/PAIRED_REPLAY_SUMMARY.json,
paired.ci_upper,1,0.0033,-0.0005,-0.0038,-1.151515,results/e5/reading_1.json,/home/asmr/workspace/habitvla2/results/rgb_only_full_rerun_20260828/05_paired_replay/PAIRED_REPLAY_SUMMARY.json,
paired.n_fired,1,1465,1664,199,0.135836,results/e5/reading_1.json,/home/asmr/workspace/habitvla2/results/rgb_only_full_rerun_20260828/05_paired_replay/PAIRED_REPLAY_SUMMARY.json,new = CF 재현이 끝난 발화 에피소드 수
online.routing_first_1000,2,0.891,0.878,-0.013,-0.01459,results/e5/reading_2.json,/home/asmr/workspace/habitvla2/results/rgb_only_full_rerun_20260828/04_online_seed2/ONLINE_SUMMARY_seed2.json,
online.routing_last_1000,2,0.368,0.397,0.029,0.078804,results/e5/reading_2.json,/home/asmr/workspace/habitvla2/results/rgb_only_full_rerun_20260828/04_online_seed2/ONLINE_SUMMARY_seed2.json,
online.routing_reduction,2,0.523,0.481,-0.042,-0.080306,results/e5/reading_2.json,/home/asmr/workspace/habitvla2/results/rgb_only_full_rerun_20260828/04_online_seed2/ONLINE_SUMMARY_seed2.json,
online.routing_full_stream,2,0.5958,0.5847,-0.0111,-0.01863,results/e5/reading_2.json,/home/asmr/workspace/habitvla2/results/rgb_only_full_rerun_20260828/04_online_seed2/ONLINE_SUMMARY_seed2.json,
online.system_success,2,0.9637,0.9595,-0.0042,-0.004358,results/e5/reading_2.json,/home/asmr/workspace/habitvla2/results/rgb_only_full_rerun_20260828/04_online_seed2/ONLINE_SUMMARY_seed2.json,
online.fire_success_rate,2,0.974,0.9609,-0.0131,-0.01345,results/e5/reading_2.json,/home/asmr/workspace/habitvla2/results/rgb_only_full_rerun_20260828/04_online_seed2/ONLINE_SUMMARY_seed2.json,
online.habit_firing_count,2,1617,1661,44,0.027211,results/e5/reading_2.json,/home/asmr/workspace/habitvla2/results/rgb_only_full_rerun_20260828/04_online_seed2/ONLINE_SUMMARY_seed2.json,
online.firing_risk,2,0.026,0.0391,0.0131,0.503846,results/e5/reading_2.json,/home/asmr/workspace/habitvla2/results/rgb_only_full_rerun_20260828/04_online_seed2/ONLINE_SUMMARY_seed2.json,
online.demotion_count,2,3,2,-1,-0.333333,results/e5/reading_2.json,/home/asmr/workspace/habitvla2/results/rgb_only_full_rerun_20260828/04_online_seed2/ONLINE_SUMMARY_seed2.json,
online.rematuration_count,2,2,1,-1,-0.5,results/e5/reading_2.json,/home/asmr/workspace/habitvla2/results/rgb_only_full_rerun_20260828/04_online_seed2/ONLINE_SUMMARY_seed2.json,old = demotions.events 중 regained_M
online.n_retrain_events,2,51,48,-3,-0.058824,results/e5/reading_2.json,/home/asmr/workspace/habitvla2/results/rgb_only_full_rerun_20260828/04_online_seed2/ONLINE_SUMMARY_seed2.json,
online.final_M,2,20,19,-1,-0.05,results/e5/summary_2.json,/home/asmr/workspace/habitvla2/results/rgb_only_full_rerun_20260828/04_online_seed2/ONLINE_SUMMARY_seed2.json,
online.final_I,2,6,4,-2,-0.333333,results/e5/summary_2.json,/home/asmr/workspace/habitvla2/results/rgb_only_full_rerun_20260828/04_online_seed2/ONLINE_SUMMARY_seed2.json,
online.final_X,2,7,10,3,0.428571,results/e5/summary_2.json,/home/asmr/workspace/habitvla2/results/rgb_only_full_rerun_20260828/04_online_seed2/ONLINE_SUMMARY_seed2.json,
online.final_U,2,0,0,0,,results/e5/summary_2.json,/home/asmr/workspace/habitvla2/results/rgb_only_full_rerun_20260828/04_online_seed2/ONLINE_SUMMARY_seed2.json,
compute.operational_s,2,32742.7,32544.5,-198.2,-0.006053,results/e5/reading_2.json,/home/asmr/workspace/habitvla2/results/rgb_only_full_rerun_20260828/04_online_seed2/ONLINE_SUMMARY_seed2.json,
compute.formation_s,2,22045.4,19739.6,-2305.8,-0.104593,results/e5/reading_2.json,/home/asmr/workspace/habitvla2/results/rgb_only_full_rerun_20260828/04_online_seed2/ONLINE_SUMMARY_seed2.json,
paired.system_success,2,0.9637,0.9595,-0.0042,-0.004358,results/e5/reading_2.json,/home/asmr/workspace/habitvla2/results/rgb_only_full_rerun_20260828/05_paired_replay/PAIRED_REPLAY_SUMMARY.json,전체 스트림 합성 (논문 H4b 구성)
paired.full_vla_success,2,0.9675,0.9673,-0.0002,-0.000207,results/e5/reading_2.json,/home/asmr/workspace/habitvla2/results/rgb_only_full_rerun_20260828/05_paired_replay/PAIRED_REPLAY_SUMMARY.json,
paired.difference,2,-0.0038,-0.0077,-0.0039,1.026316,results/e5/reading_2.json,/home/asmr/workspace/habitvla2/results/rgb_only_full_rerun_20260828/05_paired_replay/PAIRED_REPLAY_SUMMARY.json,
paired.ci_lower,2,-0.0078,-0.0125,-0.0047,0.602564,results/e5/reading_2.json,/home/asmr/workspace/habitvla2/results/rgb_only_full_rerun_20260828/05_paired_replay/PAIRED_REPLAY_SUMMARY.json,
paired.ci_upper,2,0.0002,-0.0032,-0.0034,-17.0,results/e5/reading_2.json,/home/asmr/workspace/habitvla2/results/rgb_only_full_rerun_20260828/05_paired_replay/PAIRED_REPLAY_SUMMARY.json,
paired.n_fired,2,1617,1661,44,0.027211,results/e5/reading_2.json,/home/asmr/workspace/habitvla2/results/rgb_only_full_rerun_20260828/05_paired_replay/PAIRED_REPLAY_SUMMARY.json,new = CF 재현이 끝난 발화 에피소드 수
compute.act_latency_ms,median,3.36,3.35,-0.01,-0.002976,results/e1/e1_latency.json,/home/asmr/workspace/habitvla2/results/rgb_only_full_rerun_20260828/07_latency_cost/COMPUTE_SUMMARY.json,old = RGB-D ACT(4ch) / new = RGB-only ACT(3ch)
compute.act_latency_p95_ms,p95,3.37,3.363,-0.007,-0.002077,results/e1/e1_latency.json,/home/asmr/workspace/habitvla2/results/rgb_only_full_rerun_20260828/07_latency_cost/COMPUTE_SUMMARY.json,
compute.teacher_latency_ms,median,85.07,85.466,0.396,0.004655,results/e1/e1_latency.json,/home/asmr/workspace/habitvla2/results/rgb_only_full_rerun_20260828/07_latency_cost/COMPUTE_SUMMARY.json,teacher는 §1 동결 자산
compute.gate_latency_ms,median,3.96,4.179,0.219,0.055303,results/e1/e1_latency.json,/home/asmr/workspace/habitvla2/results/rgb_only_full_rerun_20260828/07_latency_cost/COMPUTE_SUMMARY.json,
compute.formation_event_s,mean,,413.17,,,results/e1/e1_latency.json,/home/asmr/workspace/habitvla2/results/rgb_only_full_rerun_20260828/07_latency_cost/COMPUTE_SUMMARY.json,old 대응값 없음 — 기존 run은 이벤트 단위 학습/probe 분리 계측을 하지 않았다
